temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,angle_of_incidence,zenith,generated_power_kw
17.64,44,1020,0,0,0,1.84,117.7039,94.983791,1.2912429
16.62,49,1020.2,0,0,0,4.39,103.94593,85.237826,79.480278
18.25,47,1020.1,0,0,61.41,6.88,90.162117,74.768676,426.72861
22.54,39,1019.6,0,0,232.29,4.74,76.393119,63.677847,1079.7117
26.59,32,1019,0,0,411.18,2.9,62.897066,52.353471,1651.1381
29.19,26,1018.2,0,0,580.28,2.9,49.989597,41.13624,2077.2933
31.01,21,1017.7,0,0,723.57,3.96,38.343346,30.616132,2320.9125
32.16,19,1017.3,0,0,833.93,4.33,29.548513,22.243922,2407.1895
33.07,16,1017.5,0,0,906.91,6.49,26.53751,19.235079,2368.6936
33.87,15,1017.3,0,0,925.6,5.82,30.955006,23.642151,2155.6358
34.42,15,1016.8,0,0,894.45,5.35,40.521166,32.652097,1784.9208
34.63,15,1015.8,0,0,817.02,3.42,52.508549,43.392764,1258.3089
34.61,14,1015.2,0,0,700.43,1.48,65.57401,54.672267,570.99918
34.33,15,1015.3,0,0,550.02,4.02,79.148288,65.981844,62.365278
33.56,17,1014.8,0,0,378.25,10.04,91.336649,75.749104,2.2539855
19.04,45,1018.1,0,0,0,8.89,117.51992,94.959285,1.1154971
19.17,39,1018.2,0,0,0,12.26,103.97168,85.351045,78.158277
20.4,36,1018.2,0,0,59.63,15.16,90.177366,74.880698,426.6125
23.53,39,1017.9,0,0,232.29,21.24,76.393311,63.786098,1073.9925
26.47,32,1017.5,0,0,413.85,21.65,62.879272,52.461016,1655.3685
29.39,24,1017.3,0,0,586.51,18.72,49.948342,41.247998,2064.272
31.6,18,1016.4,0,0,731.58,13.7,38.269264,30.739763,2298.3886
32.85,15,1015.7,0,0,842.83,9.01,29.431577,22.38667,2396.7181
32.99,13,1016.5,0,0,918.48,12.1,26.39001,19.379361,2354.0347
33.88,11,1016.2,0,0,937.17,9.03,30.81712,23.753188,2122.8493
34.47,10,1015.6,0,0,907.8,6.62,40.410906,32.734008,1772.9497
34.76,9,1014.9,0,0,830.37,3.1,52.422894,43.461099,1239.4458
34.81,9,1014.6,0,0,712.89,1.84,65.507747,54.736922,566.97778
34.46,10,1014.3,0,0,559.81,4.33,79.098072,66.04881,67.755711
33.55,11,1013.8,0,0,385.37,6.88,91.066991,75.640972,3.1170455
16.68,74,1017.7,0,0,0,8.91,117.45188,95.017868,3.3991071
17.16,71,1017.5,0,0,0,8.59,103.99533,85.466643,88.220089
19.22,61,1017.1,0,0,56.96,8.56,90.190315,74.995144,417.47306
23.6,47,1016.9,0,0,226.06,5.04,76.390721,63.896594,1037.7108
27.45,36,1016.3,0,0,404.95,5.41,62.85815,52.570823,1610.95
29.64,28,1015.7,0,0,573.16,3.4,49.903092,41.362335,2021.9484
31.18,23,1015,0,0,716.45,1.94,38.190337,30.866777,2261.6714
32.52,20,1014.4,0,0,825.92,1.8,29.308895,22.534306,2393.2847
34.01,16,1014.5,0,7.5,888.22,8.29,26.236865,19.530162,2314.6886
34.66,15,1014.1,0,0,890.89,10.95,30.67541,23.870931,1076.2814
34.9,13,1013.8,0,10,838.38,12.98,40.298745,32.821951,352.67295
34.85,13,1012.9,0,10,764.51,13.24,52.336633,43.53496,491.43748
34.54,13,1012.6,0,10,653.26,11.99,63.672102,53.280452,405.09222
18.47,66,1015.9,0,0,0,5.77,117.26425,94.999494,37.001235
17.78,69,1015.7,0,0,0,8.64,104.01686,85.584691,114.57361
20.35,58,1015.3,0,2.7,62.3,10.11,90.200891,75.111971,424.78194
25.07,44,1014.6,0,0,224.28,7.93,76.385278,64.009273,964.85891
29.39,30,1013.9,0,0,398.72,9.36,62.833627,52.682816,899.89639
31.55,23,1013.9,0.2,7.8,564.26,11.9,49.853749,41.479142,1875.5047
30.53,21,1013.6,0.1,69,517.09,12.31,38.106372,30.996965,2108.4302
30.67,19,1013.6,0.4,73,288.36,12.68,29.180044,22.686351,1574.5592
32.91,15,1013.9,0.3,32,510.86,13,26.077528,19.686814,385.48584
33.57,13,1013.8,0.3,10,855.29,15.83,30.529608,23.995044,1687.5526
33.47,13,1013.5,0.2,61,587.4,17.31,40.184645,32.915846,1489.3247
32.02,14,1013.1,0,29,548.24,16.95,52.249815,43.614356,603.23833
31.76,14,1013.1,0,10,354.22,16.6,65.376082,54.882143,316.02919
32.5,13,1013.1,0,10,396.94,14.76,79.000425,66.19853,109.22472
31.67,14,1012.8,0,41,352.44,13.8,90.88083,75.71197,2.1372224
18.48,37,1016.4,0,4.8,0,5.9,117.66671,95.386662,8.5900585
17.36,40,1016.6,0,0,0,9.36,104.03611,85.704952,185.27833
19.81,35,1016,0,8,61.41,10.81,90.209033,75.231061,360.7503
24.32,27,1015.4,0,9.3,230.51,11.25,76.376954,64.124049,470.79972
27.14,23,1015.2,0,100,286.58,10.5,62.805712,52.796937,475.80389
28.65,21,1015.6,0,100,349.77,7.99,49.800382,41.598405,553.67778
28.07,23,1015.6,0,100,208.26,6.95,38.017552,31.130401,720.93533
28.44,21,1015.7,0,100,236.74,15.78,29.045419,22.843075,815.75667
31.68,18,1015.6,0,100,551.8,19.35,25.912556,19.849746,2151.1401
31.22,16,1015.6,0,100,540.23,23.11,30.38015,24.125803,716.38
28.89,21,1016.6,0,100,191.35,25.07,40.068884,33.015832,427.42472
30.55,19,1015.6,0,100,368.46,12.56,52.162625,43.699364,487.85667
31.19,19,1014.7,0,0,585.62,18.16,65.310886,54.962792,307.55111
30.61,20,1014.7,0,10,530.44,22.61,78.953166,66.281353,62.635659
29.9,20,1014.4,0.1,0,358.67,20.57,90.151832,75.258212,0.28582226
19.31,56,1017.6,0,100,0,5.82,116.76595,94.890337,0.24319728
18.99,53,1018.5,0,100,0,15.5,104.05306,85.827431,71.20952
20.49,46,1016.8,0,91,23.14,13.38,90.214678,75.352356,414.53583
24.56,34,1016.2,0,0,185.12,11.84,76.365697,64.240858,1112.5712
27.41,25,1016,0.2,10,384.48,19.77,62.774361,52.913122,1801.6014
28.34,23,1016.2,0.3,10,527.77,23.4,49.742947,41.720049,1261.9836
29.16,21,1015.5,0,10,663.05,22.06,37.923796,31.266964,2065.6572
28.37,22,1015.3,0,10,616.77,20.95,28.904824,23.004213,1896.3661
28.67,25,1016.3,0,10,831.26,22.04,25.741686,20.018578,1379.6241
29.12,24,1015.9,0,10,847.28,16.38,30.226947,24.263014,822.14556
28.22,25,1015.4,0,0,742.26,11.97,39.951505,33.121872,1816.8825
29.55,23,1014.5,0,2,663.05,12.96,52.075145,43.79,1314.3547
29.42,24,1014.5,0,0,579.39,16.56,65.246243,55.048846,643.25121
28.97,24,1014.4,0,0,538.45,16.62,78.907058,66.369525,38.241111
28.21,26,1013.9,0,2.7,377.36,17.28,89.887485,75.170495,0.25952381
25.6,51,1016.1,0,0,552.69,13.8,49.472576,42.229362,2142.621
26.92,46,1015.4,0,10,664.83,12.78,37.500692,31.844219,2436.6974
28.13,37,1015.2,0,10,753.83,11.66,28.285035,23.693191,2314.2858
28.64,32,1017,0,10,824.14,12.31,25.002554,20.753527,2582.5525
29.41,29,1016.5,0,10,845.5,12.64,29.58042,24.877121,2248.7439
30.12,26,1016,0,0,835.71,12.64,39.469065,33.607397,1897.8165
30.22,25,1015.5,0,10,763.62,13.44,51.72493,44.209566,1235.7567
30.19,24,1015.5,0,10,639.91,13.21,64.995246,55.447649,635.89139
29.96,24,1015.7,0,0,511.75,13.55,78.735717,66.775992,38.398032
29.17,25,1015.2,0,0,361.34,12.78,90.353918,76.049743,0.50791667
16.12,73,1017.4,0,0,0,7.07,104.10092,86.470135,52.446667
18.03,69,1016.9,0,0,43.61,10.83,90.203643,75.989082,405.03234
21.85,64,1016.4,0,0,207.37,17.87,76.264381,64.853079,1076.0933
24.21,55,1016.2,0,0,385.37,15.91,62.565885,53.523173,1677.8983
26.61,44,1015.5,0,0,554.47,9.72,49.395546,42.362727,2169.5969
28.41,37,1014.5,0,0,661.27,2.28,37.38306,31.996101,2424.6072
29.89,30,1013.9,0,0,809.01,2.1,28.115901,23.876239,2553.3528
30.92,21,1014.2,0,0,884.66,11.71,24.804115,20.951743,2561.2911
31.58,18,1013.5,0,0,906.91,12.22,29.410943,25.04678,1153.2661
31.94,17,1012.6,0,0,879.32,12.82,39.345881,33.744161,1418.6069
31.97,18,1011.9,0,0,802.78,13.32,51.637869,44.328812,1207.33
31.79,19,1011.7,0,0,685.3,13.39,64.934845,55.561085,663.93417
31.3,19,1011.2,0,0,534.89,14.62,78.696501,66.891104,122.58019
30.42,20,1010.9,0,0,363.12,14.57,90.329754,76.169705,2.29125
13.3,77,1013.9,0,0,0,3.55,104.10299,86.604599,59.655
13.94,74,1013.8,0,0,42.72,3.6,90.19328,76.121988,414.09613
18.2,58,1013.4,0,0,209.15,9.22,76.234954,64.980751,1097.0597
20.38,49,1012.8,0,0,389.82,15.41,62.513836,53.650686,1614.8777
21.68,40,1013,0,0,560.7,15.68,49.314173,42.497914,2163.8936
23.52,36,1012.4,0,0,704.88,14.97,37.260827,32.150995,2451.2855
25.3,34,1011.4,0,0,817.02,16.3,27.941307,24.063614,2551.6754
27.05,30,1011.9,0,0,881.1,18.6,24.6005,21.155733,2521.1361
27.81,30,1011.9,0,0,902.46,20.39,29.23867,25.222884,2050.7022
28.03,32,1011.4,0,0,873.09,21.92,39.221973,33.887105,1921.4207
27.69,34,1010.8,0,10,764.51,22.91,51.551245,44.453833,1431.2097
27.04,35,1011.2,0,10,642.58,23.71,64.875564,55.680034,497.39556
25.99,38,1011.3,0,100,510.86,23.05,78.658864,67.011612,107.90648
24.63,38,1011.4,0,100,265.22,23.77,89.956978,76.022593,0.70675676
12.03,85,1017,0,100,0,13.04,116.81011,95.871758,11.006028
11.49,86,1017.4,0,100,0,13.08,104.10264,86.741165,114.78333
11.5,83,1017.2,0,100,33.82,13.14,90.180117,76.256601,433.01694
12.48,78,1017.8,0,100,161.98,13.4,76.202439,65.110045,1131.3669
14.4,70,1018,0,6,360.45,14.26,62.458348,53.779938,1758.202
17.17,58,1017.3,0,0,564.26,15.73,49.228894,42.635243,2205.1603
19.68,49,1016.7,0,0,711.11,18.9,37.133987,32.308829,2474.6871
21.72,42,1016.3,0,0,825.03,19.39,27.761169,24.255149,2541.7608
25.19,40,1015.8,0,0,884.66,14.24,24.391601,21.365259,2502.17
26.32,35,1015.6,0,0,906.91,13.71,29.063631,25.405296,2307.3971
27.15,31,1015.4,0,0,879.32,14.58,39.097433,34.036187,1930.6742
27.46,28,1014.8,0,0,802.78,15.38,51.465146,44.584619,1391.3219
27.45,27,1015,0,0,687.08,14.99,64.817475,55.804495,661.16197
27.07,26,1014.9,0,0,536.67,14.84,78.622857,67.137515,23.547222
26.17,25,1014.6,0,0,364.01,15.32,89.819806,76.062593,0.021351224
14.53,76,1016.9,0,0,0,14.4,104.09996,86.879918,49.468333
16.38,76,1016.6,0,14,39.16,17.29,90.164129,76.392854,407.54604
20.14,68,1015.8,0,0,202.03,18.36,76.166835,65.240913,1092.9591
23.56,50,1015.6,0,0,380.92,11.44,62.39945,53.910899,1684.0058
26.85,35,1015.7,0,0,550.91,7.34,49.13977,42.774704,2148.958
28.61,26,1014.9,0,0,696.87,13.2,37.002644,32.469622,2400.9521
29.79,23,1014.3,0,0,809.9,13.8,27.575653,24.450892,2482.3642
31.14,17,1014,0,0,884.66,13.58,24.177643,21.580372,2442.7958
31.89,16,1013.5,0,0,906.02,15.28,28.886051,25.594042,2251.1023
32.34,15,1013.1,0,0,876.65,16.58,38.972432,34.19142,1881.9486
32.38,15,1012.7,0,0,800.11,18.17,51.379693,44.721176,1350.1942
32.1,15,1012.4,0,0,683.52,19.38,64.760661,55.934464,641.33083
31.59,15,1012.5,0,0,532.22,20.75,78.588536,67.268795,18.256944
14.39,99,1015.7,0,0,0,5.12,104.09494,87.020861,37.909722
15.22,95,1015.5,0,46,36.49,2.97,90.145297,76.530705,397.33167
18.43,77,1015.3,0,0,199.36,8.29,76.128141,65.373317,1106.1028
20.95,64,1014.9,0,0,377.36,11.17,62.337154,54.043536,1730.3514
23.13,54,1014.8,0,0,546.46,10.44,49.046823,42.916263,2184.3081
25.82,42,1014.1,0,0,689.75,10.31,36.866809,32.63331,2462.3856
28.39,33,1012.8,0,0,802.78,11.27,27.38469,24.650689,2558.2554
29.09,25,1014.3,0,0,882.88,14.08,23.958499,21.80082,2488.1073
30.44,20,1014.1,0,0,906.02,15.7,28.705939,25.788951,2284.9744
31.31,15,1013.9,0,0,880.21,16.92,38.847051,34.352737,1901.7589
31.61,13,1012.9,0,0,806.34,18.16,51.294968,44.863478,1374.99
31.44,13,1012.9,0,0,690.64,18.12,64.705185,56.069925,653.21028
30.69,14,1012.9,0,0,537.56,17.65,78.555942,67.40544,14.96032
13.36,78,1016.3,0,0,0,2.41,104.08775,87.164192,39.58056
14.02,75,1016.1,0,0,36.49,2.6,90.123608,76.670093,397.05222
17.81,59,1015.4,0,0,198.47,1.8,76.086367,65.507216,1086.8819
22.19,44,1014.9,0,0,378.25,5.4,62.271495,54.177826,1719.535
24.87,37,1014.5,0,0,548.24,9.89,48.950119,43.059915,2162.8387
26.47,35,1013.5,0,0,692.42,11.72,36.72658,32.799904,2411.25
28.17,30,1012.9,0,0,805.45,10.85,27.188413,24.854558,2458.7269
29.53,26,1013.5,0,0,880.21,9.78,23.73436,22.026622,2385.4361
30.8,24,1012.7,0,0,900.68,11.16,28.523508,25.990024,2179.011
31.62,23,1012.2,0,0,869.53,12.32,38.721452,34.520134,1814.4581
31.9,23,1011.5,0,0,789.43,15.48,51.211079,45.011517,1344.85
31.66,23,1011.3,0,0,671.06,18.04,64.65112,56.210864,631.55449
31.17,23,1011.3,0,0,522.43,18.79,78.52512,67.547421,30.959138
30,25,1011.1,0,0,349.77,19.01,89.769634,76.486782,0.050462963
13.66,65,1015.8,0,0,0,7.99,104.07847,87.309987,42.215
14.8,58,1016,0,0,35.6,7.15,90.099053,76.81096,403.44778
17.42,58,1015.4,0,0,201.14,10.54,76.041535,65.642574,1115.5947
19.25,53,1015.1,0,0,387.15,11.97,62.202524,54.313756,1750.9692
21.47,45,1015.2,0,0,562.48,12.02,48.849745,43.205671,2200.0145
23.65,38,1014.1,0,0,709.33,11.57,36.582104,32.969454,2453.6475
25.67,33,1013.1,0,0,819.69,11.17,26.987063,25.062603,2558.405
28.28,26,1012.6,0,0,886.44,11.21,23.505535,22.25788,2495.1962
29.55,24,1012.1,0,0,903.35,13.2,28.339024,26.1973,2288.0522
30.19,23,1011.4,0,0,872.2,14.69,38.595815,34.69362,1920.3614
30.39,23,1010.7,0,0,793.88,15.32,51.128144,45.165285,1371.9026
30.32,24,1010.3,0,0,675.51,16.08,64.598537,56.357258,656.61438
29.64,26,1010,0,0,522.43,17.43,78.496108,67.694704,17.714167
12.6,94,1013.5,0,100,0,8.12,104.06705,87.458193,40.009167
12.99,90,1013.3,0,100,28.48,7.07,90.071632,76.953296,398.88417
14.85,79,1013.4,0,43,185.12,6.88,75.993649,65.779372,1101.5092
17.83,66,1012.9,0,0,371.13,8.31,62.130252,54.451294,1722.8833
20.54,56,1012.5,0,0,539.34,11.37,48.745695,43.353472,2138.0197
22.55,50,1011.4,0,0,683.52,12.66,36.433292,33.141805,2374.1589
24.34,44,1010.5,0,0,797.44,12.31,26.780294,25.274437,2417.7144
26.79,36,1010.7,0,10,810.79,9.26,23.271505,22.494033,1711.1493
27.55,33,1010.2,0,10,833.04,6.44,28.152281,26.410413,1596.1809
26.43,34,1009.8,0,10,614.99,6.19,38.470129,34.873032,1123.3994
26.36,34,1009.3,0,10,447.67,6.92,51.046192,45.324711,1135.7866
27.58,31,1008.8,0,10,593.63,8.35,64.547466,56.509071,199.85139
27.16,32,1008.6,0,10,485.05,9.35,78.470234,67.848295,3.3902778
16.81,61,1008.7,0,100,0,14.26,116.01648,96.298003,12.173077
15.42,66,1008.8,0,0,0,14.47,104.05373,87.609068,135.0075
16.36,65,1008.8,0,0,31.15,18.23,90.04135,77.097019,336.61436
19.52,61,1008.4,0,0,189.57,20.93,75.942756,65.917575,689.50537
21.66,54,1008.3,0,10,365.79,21.83,62.054766,54.590451,556.37806
23.15,43,1008.5,0,0,525.99,25.92,48.638128,43.503387,1521.9956
23.85,39,1007.9,0,10,679.07,28.56,36.280447,33.317147,2675.3517
24.85,33,1007.4,0,10,793.88,27.44,26.568714,25.490473,1742.7047
26.51,23,1008,0,0,873.09,22.42,23.033112,22.735609,1430.7367
27.19,22,1007.6,0,2,879.32,17.83,27.963857,26.629659,630.9
26.01,24,1007.5,0,2,690.64,12.73,38.344691,35.058476,665.04427
25.91,24,1006.9,0,10,402.28,10.16,50.96538,45.489815,231.70045
25.26,30,1007.3,0,10,263.44,17.87,64.497993,56.666279,79.649167
23.9,35,1008.4,0,10,345.32,21.53,78.443609,68.005055,22.528889
11.55,98,1014.3,0,48,0,2.9,104.03844,87.762516,102.90479
12.25,94,1014,0,59,30.26,0.36,90.008214,77.242116,393.79111
14.89,82,1014.1,0,0,188.68,3.1,75.888877,66.057168,1165.19
18.52,69,1013.9,0,0,370.24,1.94,61.976099,54.731209,1770.8722
21.49,57,1013.4,0,10,525.99,4.51,48.527075,43.655387,2199.4086
23.42,46,1012.7,0,10,655.93,8.09,36.123552,33.495385,2499.5614
24.91,41,1012.3,0,10,768.07,7.39,26.352139,25.710462,2592.0194
23.8,34,1014.2,0,0,885.55,9.11,22.79008,22.982242,2582.7331
25.13,29,1014,0,0,906.91,7.97,27.773694,26.854791,2352.3226
26.14,26,1013.3,0,0,876.65,7.63,38.219543,35.249834,1923.9832
26.73,25,1012.4,0,0,797.44,9,50.885758,45.660535,1379.5286
26.96,25,1012.1,0,0,677.29,10.14,64.450147,56.82884,657.64806
26.77,25,1011.8,0,0,522.43,11.11,78.420172,68.168031,29.984722
26.1,25,1011.9,0,0,346.21,12.1,89.021453,76.575154,0.003333333
15.95,93,1015.9,0,15,0,24.01,104.02122,87.918548,56.349652
16.32,93,1015.9,0,30,29.37,25.35,89.97224,77.388551,415.75889
17.42,87,1016.2,0,100,161.98,26.69,75.832051,66.198137,1128.3819
19.37,75,1016.3,0,4,349.77,26.04,61.894315,54.873572,1755.8591
22.55,57,1016,0,0,544.68,23.77,48.412629,43.80949,2179.8189
25.07,44,1015.3,0,0,692.42,22.33,35.962739,33.676559,2432.1765
27.06,36,1014.6,0,0,807.23,22.61,26.130741,25.934449,2526.7089
28.6,32,1015,0,0,872.2,17.29,22.542595,23.233933,2449.4839
29.69,27,1014.5,0,0,892.67,15.41,27.581978,27.085769,2244.2042
30.5,25,1014.1,0,0,865.08,14.53,38.094821,35.447067,1881.4507
30.83,24,1013.6,0,0,787.65,13.25,50.807407,45.836834,1344.7772
30.93,24,1013.2,0,0,668.39,10.23,64.332214,56.929829,682.70821
17.9,46,1015.9,0,0,0,8.56,116.04066,96.843037,10.751282
18.04,42,1015.8,0,0,0,11.61,104.00196,88.077008,172.57722
17.83,47,1016,0,0,26.7,15.23,89.933443,77.536306,375.825
21.45,50,1015.5,0,10,179.78,18.01,75.772311,66.34047,856.22472
24.82,45,1015.4,0,12,345.32,19.11,61.809463,55.017532,1047.8055
25.68,42,1015.5,0,10,332.86,18.72,48.294848,43.965685,1150.65
29.17,34,1014.1,0,10,501.96,21.13,35.798044,33.860616,899.50944
30.66,28,1013.5,0,10,749.38,26.88,25.904447,26.162279,473.39635
31.84,25,1013.8,0,10,817.02,26.98,22.29053,23.490448,615.54611
32.43,24,1013.4,0,10,830.37,25.96,27.388745,27.322417,1677.8271
32.62,24,1013.1,0,10,801.89,25.2,37.970606,35.65008,1352.4752
32.54,23,1012.6,0,10,728.02,23.51,50.730389,46.018655,847.23539
32.26,24,1012.3,0,10,620.33,23.17,64.359514,57.169853,492.26472
31.43,26,1012.1,0,0,477.93,23.42,78.378996,68.509358,72.951568
30.41,28,1011.8,0,0,332.86,21.39,88.775486,76.740588,0.42857143
14.38,92,1017.6,0,0,0,6.41,103.98068,88.237882,51.456436
15.01,90,1017.4,0,0,25.81,5.15,89.891843,77.685352,418.6265
17.98,74,1017.4,0,0,182.45,6.84,75.709702,66.484154,1122.1889
20.53,62,1017.2,0,0,364.9,6.03,61.721611,55.163094,1741.4426
23.42,49,1016.8,0,0,539.34,6.7,48.173827,44.123989,2171.7997
25.77,41,1015.7,0,0,687.08,7.13,35.629597,34.047587,2429.7108
27.5,36,1014.6,0,0,801,2.6,25.67341,26.393978,2514.0139
28.74,29,1015.5,0,0,875.76,0.36,22.034048,23.75177,2426.4308
29.88,26,1014.8,0,0,895.34,0.72,27.194178,27.564683,2238.3523
30.59,24,1014.1,0,0,863.3,1.94,37.84703,35.858824,1857.439
30.9,24,1013.3,0,0,783.2,3.71,50.654784,46.205952,1217.6811
30.86,25,1012.9,0,0,663.05,5.69,64.316801,57.348211,250.13028
30.44,26,1012.9,0,0,509.08,6.49,78.361279,68.687612,49.488611
29.66,28,1012.6,0,2,339.98,6.64,88.772821,76.92207,0.38452381
16.44,40,1015.1,0,10.8,0,10.93,103.95737,88.401094,83.949167
16.35,47,1015.1,0,9.9,29.37,12.4,89.847459,77.835638,392.18089
20.52,42,1014.6,0,8.1,194.91,11.92,75.64427,66.629171,1123.1703
24.84,35,1014.1,0,6.9,376.47,17.07,61.630836,55.310264,1700.4577
26.55,27,1014.3,0,5.7,546.46,21.58,48.049683,44.284441,2271.7903
27.99,24,1013.5,0,5.4,687.97,23.09,35.457581,34.237552,2337.6061
29.39,20,1013.2,0,5.1,795.66,20.7,25.437931,26.629689,2409.8939
30.47,15,1013.3,0,0,885.55,19.64,21.773588,24.018065,2516.371
31.3,14,1013,0,0,906.02,18.67,26.998635,27.812648,2284.5681
31.98,13,1012.6,0,0,876.65,17.06,37.724293,36.073309,1913.4215
32.44,11,1011.8,0,0.3,798.33,14.98,50.580699,46.398705,1363.0129
32.44,11,1011.6,0,0,674.62,13.44,64.275894,57.531748,662.58884
31.05,13,1011.8,0,0,521.54,16.7,78.3455,68.87085,26.366205
29.75,14,1012.2,0,0,342.65,15.58,88.773255,77.109248,0.000595238
15.94,26,1015.2,0,0,0,10.25,103.93186,88.566417,38.994444
15.98,30,1015,0,0,24.92,10.31,89.800309,77.987165,425.99949
19.23,26,1015,0,0,185.12,7.9,75.576046,66.775512,1143.205
23.62,20,1014.5,0,0,373.8,8.67,61.537176,55.459024,1757.7222
27.24,15,1013.7,0,0,551.8,10.69,47.922447,44.446989,2185.4592
29.46,11,1012.9,0,0,699.54,15.68,35.281959,34.430369,2467.6794
31.01,8,1012.6,0,0,812.57,18.09,25.197723,26.86907,2590.5403
32.39,7,1012.7,0,44,854.4,17.1,21.508652,24.288832,1464.256
33.25,7,1012.4,0,0,895.34,16.2,26.801945,28.065944,1827.2729
33.95,8,1011.9,0,0,870.42,11.93,37.602403,36.293348,934.935
34.06,8,1011.4,0,0,789.43,10.31,50.508166,46.596814,1507.5567
33.55,8,1011.5,0,10,644.36,12.62,64.236813,57.7204,537.54667
32.56,9,1011.5,0,0,487.72,14.69,78.331663,69.059027,139.29611
30.91,10,1011.9,0,0,331.08,17.29,89.012663,77.484977,14.931733
15.62,75,1015.6,0,27,0,3.1,103.90423,88.733877,45.754402
15.5,76,1016,0,21,25.81,3.55,89.750411,78.13986,419.53556
18.54,63,1016,0,18,186.9,2.19,75.505082,66.923149,1103.9186
21.84,48,1015.7,0,0,365.79,2.28,61.440722,55.609384,1676.2972
25.55,33,1015.3,0,0,533.11,1.94,47.792273,44.611702,2162.6519
28.85,22,1014,0,0,679.96,1.14,35.103012,34.626205,2422.7314
31.26,15,1013.4,0,0,794.77,2.16,24.953346,27.112452,2480.4978
30.08,22,1014.6,0,0,861.52,10.85,21.240051,24.564478,2441.3278
30.8,22,1014.2,0,42,878.43,12.25,26.604662,28.324802,2184.9475
30.9,21,1014,0,100,750.27,11.88,37.48163,36.519013,1752.3178
31.21,19,1013.2,0,100,621.22,12.26,50.437323,46.800279,1099.8365
31.23,18,1013.2,0,100,566.93,12.66,64.19963,57.914131,654.33422
30.54,18,1013.3,0,73,481.49,13.85,78.319796,69.252077,92.023889
29.19,19,1013.2,0,1.2,333.75,14.46,88.660988,77.405832,0.20432099
12.17,89,1019.1,0,100,0,10.25,114.81855,96.943447,0.29310345
11.7,89,1019.8,0,100,0,11.3,103.87426,88.903192,103.5013
12.18,86,1019.7,0,100,20.47,10.18,89.697779,78.293716,433.3314
13.59,79,1020,0,10,169.99,10.54,75.431405,67.072063,789.46842
16.01,68,1020.2,0,0,339.09,9.47,61.341509,55.761314,1600.4072
19.37,52,1019.3,0,0,525.1,10.03,47.659185,44.77851,2233.9267
22.22,46,1018.2,0,0,681.74,13.21,34.920687,34.824889,2438.5142
24.06,42,1018.1,0,0,799.22,15.73,24.704467,27.359453,2549.1047
27.31,29,1017.6,0,0,861.52,7.63,20.967245,24.844472,2497.5328
28.5,26,1016.9,0,0,884.66,15.16,26.406624,28.588842,2304.7931
28.56,27,1017,0,0,854.4,17.64,37.361992,36.750109,1942.19
28.64,25,1016.3,0,0,776.08,19.08,50.368209,47.008998,1394.7378
28.34,24,1016.5,0,0,657.71,19.13,64.164371,58.112876,691.37376
27.71,22,1016.7,0,0,504.63,18.72,78.309909,69.449955,20.510556
10.56,96,1021.1,0,3,0,0.36,103.84199,89.074325,40.020278
11.35,91,1020.7,0,0,19.58,2.9,89.642426,78.448669,430.66889
14.33,70,1020,0,0,169.99,1.61,75.355058,67.222223,1156.2622
19.12,43,1019.4,0,0,351.55,5.8,61.239613,55.91481,1780.1068
22.42,31,1019.2,0,0,523.32,10.74,47.523304,44.947444,2240.5258
25.05,25,1018,0,0,668.39,9.5,34.735191,35.026503,2522.2417
27.48,23,1017.2,0,0,780.53,10.39,24.451447,27.610232,2610.7439
27.39,18,1019.2,0,0,885.55,13.14,20.690742,25.128996,2552.4529
28.26,17,1018.8,0,0,904.24,13.08,26.208225,28.858143,2331.9806
28.88,17,1018.2,0,0,872.2,12.02,37.243705,36.986642,1933.9055
29.2,16,1017.2,0,0,790.32,12.14,50.300942,47.222944,1372.2514
29.2,16,1017.1,0,0,666.61,12.92,64.1311,58.316592,672.71056
28.67,15,1017,0,0,505.52,13.78,78.30203,69.652599,26.886389
14.7,59,1018.4,0,0,0,18.78,103.80735,89.247144,77.754652
15.83,62,1018,0,29,20.47,20.19,89.584364,78.604676,413.44972
21.16,47,1017,0,90,172.66,22.32,75.276074,67.373599,1072.3517
23.36,39,1016.2,0,100,243.86,18.75,61.135088,56.069852,1674.7322
25.72,33,1015.7,0,100,221.61,18.09,47.38471,45.11849,2111.6142
27.66,30,1014.5,0,74,407.62,15.33,34.546621,35.23102,2409.753
29.93,26,1014.2,0.1,10,464.58,13.44,24.194366,27.86472,2297.5583
30.96,16,1015.1,0,0,863.3,15.86,20.410621,25.417933,2486.2347
31.57,17,1014.7,0,0,881.99,16.42,26.009635,29.132593,1592.5647
31.97,17,1014.4,0,0,849.06,16.49,37.126906,37.228531,1745.3692
31.94,18,1013.2,0,0,768.96,16.14,50.235609,47.442057,1032.6849
31.71,18,1013.1,0,100,628.34,15.78,64.09987,58.525225,492.4
30.9,20,1012.9,0,100,385.37,14.26,78.296181,69.859955,38.6675
